"YEAR","MONTH","DAY","STID","TMAX","TMIN","HAVG","WSMX","WSMN","RAIN","SAVG"
2016,10,6,TULN,87.40,61.03,71.46,18.72,0.99,1.13,74.54
2016,10,7,ALTU,67.82,48.85,69.82,22.91,4.54,0.01,69.43
2016,10,7,BEAV,69.40,36.12,60.12,14.28,0.90,0.00,66.53
2016,10,7,NRMN,67.77,48.94,73.29,20.69,2.16,0.03,70.56
2016,10,7,TISH,66.20,52.47,90.00,21.30,4.87,1.31,70.09
2016,10,7,TULN,66.90,49.73,78.25,14.51,1.90,0.04,69.26
2016,10,8,ALTU,73.17,43.35,74.47,7.57,0.49,0.00,68.43
2016,10,8,BEAV,79.66,34.59,50.83,20.09,0.16,0.00,65.30
2016,10,8,NRMN,73.35,42.55,61.78,9.21,0.07,0.00,67.60
2016,10,8,TISH,73.63,48.49,68.64,15.69,1.42,0.00,67.30
2016,10,8,TULN,73.80,42.86,64.12,6.82,0.00,0.00,66.19
2016,10,9,ALTU,75.24,57.67,72.56,11.83,1.26,0.00,69.49
2016,10,9,BEAV,75.74,53.87,72.14,22.30,0.78,0.16,67.05
2016,10,9,NRMN,75.09,51.01,58.15,11.08,0.00,0.00,68.09
2016,10,9,TISH,73.06,46.49,69.54,9.41,0.00,0.00,67.40
2016,10,9,TULN,75.47,49.01,58.76,9.30,0.00,0.00,66.28
2016,10,10,ALTU,78.15,53.42,68.91,19.95,2.81,0.00,68.89
2016,10,10,BEAV,83.16,53.92,64.92,23.82,2.82,0.05,66.88
2016,10,10,NRMN,76.59,56.03,51.68,15.66,2.35,0.00,68.61
2016,10,10,TISH,76.80,48.47,67.83,14.55,0.23,0.00,67.44
2016,10,10,TULN,79.59,57.18,46.35,13.76,1.99,0.00,67.03
2016,10,11,ALTU,86.25,55.38,66.98,20.18,5.80,0.00,69.55
2016,10,11,BEAV,93.34,46.71,51.44,18.52,0.72,0.00,67.42
2016,10,11,NRMN,83.86,57.81,52.96,16.94,4.83,0.00,68.58
2016,10,11,TISH,82.80,48.51,69.46,17.52,0.00,0.00,67.37
2016,10,11,TULN,85.03,59.43,50.37,18.79,2.43,0.06,67.34
2016,10,12,ALTU,69.73,57.24,75.05,22.79,1.78,0.00,69.12
2016,10,12,BEAV,64.02,42.06,66.40,25.10,4.62,0.00,65.25
2016,10,12,NRMN,75.33,54.14,72.82,21.18,3.11,0.00,68.73
2016,10,12,TISH,84.76,55.13,80.92,22.59,2.07,0.00,71.21
2016,10,12,TULN,73.94,51.44,87.05,18.23,0.85,0.13,67.74
2016,10,13,ALTU,57.85,50.85,85.78,15.51,0.55,0.20,65.37
2016,10,13,BEAV,64.54,37.91,78.51,16.26,0.00,0.06,59.61
2016,10,13,NRMN,55.65,49.48,82.89,15.61,0.02,0.00,65.98
2016,10,13,TISH,62.53,53.58,88.15,13.13,0.87,0.06,67.26
2016,10,13,TULN,55.74,47.95,91.47,11.44,0.00,0.01,63.93
2016,10,14,ALTU,71.42,52.74,94.16,14.28,0.07,0.00,65.81
2016,10,14,BEAV,86.90,40.71,73.24,26.35,0.77,0.01,61.50
2016,10,14,NRMN,74.79,53.24,81.59,13.15,0.00,0.00,66.83
2016,10,14,TISH,75.25,55.27,89.79,10.41,0.62,0.00,68.55
2016,10,14,TULN,73.18,55.13,89.53,10.83,0.17,0.13,65.84
2016,10,15,ALTU,87.73,62.06,81.59,22.03,8.37,0.00,69.43
2016,10,15,BEAV,95.25,57.56,50.41,26.55,3.15,0.00,67.83
2016,10,15,NRMN,84.25,64.04,77.59,22.68,6.39,0.00,69.35
2016,10,15,TISH,84.88,64.42,82.67,22.57,4.44,0.00,71.20
2016,10,15,TULN,82.96,65.12,78.19,20.20,5.60,0.00,68.17
2016,10,16,ALTU,90.46,63.48,72.92,21.07,4.31,0.00,71.90
2016,10,16,BEAV,100.81,41.18,33.96,28.57,0.12,0.00,67.26
2016,10,16,NRMN,86.68,68.94,71.29,19.82,7.65,0.00,71.11
2016,10,16,TISH,86.63,65.30,76.79,22.84,4.49,0.00,72.40
2016,10,16,TULN,88.02,71.35,67.16,19.30,5.34,0.00,70.26
2016,10,17,ALTU,92.07,62.15,64.53,22.68,2.49,0.00,72.23
2016,10,17,BEAV,101.28,56.35,18.67,29.73,0.63,0.00,69.81
2016,10,17,NRMN,88.56,72.34,62.61,23.17,9.17,0.00,72.03
2016,10,17,TISH,87.15,70.36,73.68,25.21,7.20,0.00,73.09
2016,10,17,TULN,89.38,75.07,60.65,24.45,10.72,0.00,71.71
2016,10,18,ALTU,80.51,54.00,47.59,18.70,1.64,0.00,70.58
2016,10,18,BEAV,76.80,43.04,32.06,13.09,3.42,0.00,68.14
2016,10,18,NRMN,81.18,61.32,49.14,16.49,0.48,0.00,71.35
2016,10,18,TISH,86.16,67.59,77.38,14.09,0.03,0.00,74.14
2016,10,18,TULN,81.23,64.87,57.21,19.60,0.00,0.00,71.68
2016,10,19,ALTU,84.69,53.42,63.79,21.54,0.59,0.00,70.51
2016,10,19,BEAV,76.86,40.74,54.83,17.18,0.00,0.00,65.95
2016,10,19,NRMN,85.24,58.64,66.37,20.00,0.00,0.02,70.90
2016,10,19,TISH,86.09,65.57,84.01,20.67,1.58,0.16,74.90
2016,10,19,TULN,83.80,62.35,69.65,14.03,0.06,0.01,70.97
2016,10,20,ALTU,72.12,45.59,59.16,18.95,1.64,0.00,69.39
2016,10,20,BEAV,66.47,37.75,55.41,17.35,0.01,0.00,63.87
2016,10,20,NRMN,70.12,46.24,61.88,20.56,0.34,0.00,69.04
2016,10,20,TISH,71.58,49.32,72.72,23.11,3.19,0.10,71.17
2016,10,20,TULN,68.41,49.51,64.75,15.15,1.58,0.00,68.66
2016,10,21,ALTU,71.11,38.88,70.76,12.44,0.13,0.00,65.99
2016,10,21,BEAV,80.98,37.97,46.45,22.84,3.14,0.00,62.25
2016,10,21,NRMN,70.29,39.37,64.80,9.36,0.00,0.00,65.58
2016,10,21,TISH,70.03,44.25,69.93,10.66,0.00,0.00,66.99
2016,10,21,TULN,68.16,42.15,60.99,7.10,0.00,0.00,65.40
2016,10,22,ALTU,78.93,44.32,66.60,18.77,1.44,0.00,65.67
2016,10,22,BEAV,87.53,37.85,47.59,22.97,0.27,0.00,64.36
2016,10,22,NRMN,78.03,48.85,56.28,16.47,4.28,0.00,65.42
2016,10,22,TISH,75.13,42.25,69.14,16.28,0.00,0.00,65.42
2016,10,22,TULN,77.54,44.68,54.22,13.78,0.00,0.00,64.67
2016,10,23,ALTU,80.01,49.89,70.97,16.15,4.19,0.00,66.25
2016,10,23,BEAV,78.96,40.88,52.79,17.31,1.10,0.00,66.07
2016,10,23,NRMN,77.31,54.64,59.50,13.88,3.02,0.00,65.79
2016,10,23,TISH,77.52,46.58,74.39,15.73,0.02,0.00,65.33
2016,10,23,TULN,80.53,57.09,51.81,15.46,2.61,0.00,65.41
2016,10,24,ALTU,83.79,54.00,77.54,15.52,0.99,0.00,68.21
2016,10,24,BEAV,81.39,40.01,70.54,17.02,0.07,0.00,65.75
2016,10,24,NRMN,81.59,56.01,70.83,10.33,2.17,0.00,67.11
2016,10,24,TISH,82.06,54.93,76.81,10.08,2.30,0.00,67.99
2016,10,24,TULN,81.05,51.64,68.67,8.83,0.00,0.00,66.01
2016,10,25,ALTU,80.08,60.04,80.40,17.79,5.62,0.00,68.62
2016,10,25,BEAV,86.13,62.13,62.64,25.19,4.36,0.00,67.76
2016,10,25,NRMN,79.56,62.04,78.19,13.81,4.83,0.00,68.21
2016,10,25,TISH,78.84,55.99,84.49,13.65,0.39,0.00,69.02
2016,10,25,TULN,80.29,64.96,70.07,14.03,5.33,0.00,67.86
2016,10,26,ALTU,82.58,57.22,79.13,12.58,0.23,0.00,70.07
2016,10,26,BEAV,81.16,50.85,55.26,16.61,0.00,0.00,68.72
2016,10,26,NRMN,81.09,57.34,78.76,12.88,0.42,0.00,68.71
2016,10,26,TISH,81.57,56.23,85.15,15.13,0.23,0.00,69.59
2016,10,26,TULN,73.45,62.22,81.71,14.02,0.60,0.43,68.07
2016,10,27,ALTU,83.28,54.39,79.61,9.23,0.08,0.00,70.14
2016,10,27,BEAV,84.87,39.57,55.95,18.21,0.13,0.00,66.21
2016,10,27,NRMN,82.51,55.78,80.44,8.81,0.00,0.01,68.92
2016,10,27,TISH,83.07,59.18,79.56,9.27,0.85,0.00,70.67
2016,10,27,TULN,76.96,57.51,90.53,5.67,0.00,0.00,67.63
2016,10,28,ALTU,86.50,61.56,67.69,18.90,5.40,0.00,70.33
2016,10,28,BEAV,91.36,61.86,46.99,28.05,11.27,0.00,69.10
2016,10,28,NRMN,84.31,64.40,65.77,17.08,4.78,0.00,69.33
2016,10,28,TISH,83.43,57.36,73.27,15.77,0.00,0.00,70.07
2016,10,28,TULN,84.52,60.96,64.00,16.53,0.00,0.00,68.19
2016,10,29,ALTU,85.68,58.89,60.44,18.88,2.99,0.00,69.80
2016,10,29,BEAV,93.88,60.94,36.82,21.52,2.53,0.00,70.79
2016,10,29,NRMN,83.01,61.95,62.57,19.66,4.53,0.00,68.89
2016,10,29,TISH,82.49,53.98,75.05,20.02,0.00,0.00,68.62
2016,10,29,TULN,83.84,66.58,55.86,18.19,3.77,0.00,68.46
2016,10,30,ALTU,74.41,54.36,77.62,18.39,1.83,0.00,69.35
2016,10,30,BEAV,69.30,48.22,71.33,16.01,1.19,0.00,67.93
2016,10,30,NRMN,68.23,55.98,82.05,12.61,0.00,0.00,67.91
2016,10,30,TISH,83.28,58.01,77.69,11.05,0.00,0.00,69.48
2016,10,30,TULN,69.06,57.27,82.39,12.58,0.26,0.00,67.40
2016,10,31,ALTU,86.20,51.78,67.74,21.56,1.91,0.00,68.40
2016,10,31,BEAV,91.78,51.82,46.02,30.29,1.12,0.00,66.99
2016,10,31,NRMN,84.31,52.61,66.74,19.55,1.27,0.00,67.07
2016,10,31,TISH,83.17,56.19,72.95,19.46,1.50,0.00,69.24
2016,10,31,TULN,84.81,56.93,66.43,20.58,1.42,0.00,67.65
2016,11,1,ALTU,85.30,57.00,66.68,16.79,4.17,0.00,69.49
2016,11,1,BEAV,78.49,49.51,39.63,19.22,0.77,0.00,66.86
2016,11,1,NRMN,82.67,63.12,73.79,19.35,7.41,0.00,68.39
2016,11,1,TISH,79.99,61.29,81.24,18.84,2.82,0.00,69.36
2016,11,1,TULN,82.04,68.16,68.30,18.19,6.19,0.00,68.64
2016,11,2,ALTU,81.36,60.93,85.02,24.76,0.79,1.49,70.32
2016,11,2,BEAV,71.67,53.31,60.37,21.81,0.37,0.00,64.99
2016,11,2,NRMN,82.54,63.70,80.84,26.22,0.00,0.25,70.17
2016,11,2,TISH,82.20,68.61,81.97,16.28,1.21,0.00,72.39
2016,11,2,TULN,84.15,70.50,73.68,15.55,3.60,0.00,70.22
2016,11,3,ALTU,67.32,53.42,92.93,13.59,0.97,0.00,67.82
2016,11,3,BEAV,73.29,39.94,60.14,10.54,0.00,0.00,63.46
2016,11,3,NRMN,71.64,58.12,86.88,12.96,0.34,0.00,68.82
2016,11,3,TISH,72.63,61.48,92.76,16.45,1.10,0.45,70.45
2016,11,3,TULN,73.96,57.79,84.88,9.65,0.79,0.00,69.77
2016,11,4,ALTU,62.92,52.14,94.50,10.22,0.34,0.01,65.31
2016,11,4,BEAV,71.58,31.62,54.80,9.61,0.00,0.00,60.71
2016,11,4,NRMN,66.07,56.61,94.71,14.07,0.00,0.01,66.39
2016,11,4,TISH,70.27,61.03,90.48,14.09,2.60,0.00,69.47
2016,11,4,TULN,74.79,55.85,75.21,8.73,0.00,0.00,68.11
2016,11,5,ALTU,69.66,60.39,88.75,12.01,0.18,0.03,66.40
2016,11,5,BEAV,72.21,40.78,75.42,18.05,0.00,0.00,61.37
2016,11,5,NRMN,73.45,57.74,63.49,11.31,0.27,0.00,66.12
2016,11,5,TISH,73.06,52.65,69.88,9.84,0.00,0.00,68.36
2016,11,5,TULN,73.33,50.67,64.92,7.42,0.00,0.00,66.32
2016,11,6,ALTU,60.71,55.62,94.81,14.21,1.86,0.33,64.51
2016,11,6,BEAV,62.49,53.35,90.08,18.99,3.10,0.01,62.47
2016,11,6,NRMN,68.74,54.77,68.12,11.42,0.00,0.03,65.43
2016,11,6,TISH,69.22,51.10,69.87,12.75,1.56,0.01,66.20
2016,11,6,TULN,70.41,46.60,51.92,7.93,0.00,0.00,64.52
2016,11,7,ALTU,66.74,56.80,96.40,11.25,0.07,0.42,64.42
2016,11,7,BEAV,64.17,52.38,90.16,16.89,1.69,0.19,61.52
2016,11,7,NRMN,63.64,59.09,95.35,7.28,0.00,0.15,65.23
2016,11,7,TISH,64.90,55.83,97.67,9.75,0.36,0.90,66.00
2016,11,7,TULN,67.23,60.08,74.66,8.20,0.01,1.10,65.34
2016,11,8,ALTU,64.00,54.14,86.03,17.92,1.32,0.00,64.25
2016,11,8,BEAV,63.34,37.41,69.61,18.70,1.29,0.00,58.51
2016,11,8,NRMN,61.05,56.84,91.36,16.84,0.05,0.00,64.76
2016,11,8,TISH,63.68,57.72,96.24,15.31,0.48,0.03,66.03
2016,11,8,TULN,61.92,58.23,88.62,12.93,0.53,0.53,64.74
2016,11,9,ALTU,63.09,45.46,77.24,16.04,0.07,0.00,62.18
2016,11,9,BEAV,63.64,27.66,72.27,11.45,0.67,0.01,54.08
2016,11,9,NRMN,66.52,41.54,65.96,13.50,0.00,0.00,63.52
2016,11,9,TISH,67.37,48.60,78.88,15.11,2.08,0.00,65.21
2016,11,9,TULN,64.60,43.65,69.39,9.21,0.00,0.00,62.78
2016,11,10,ALTU,70.38,41.00,82.38,10.90,0.07,0.00,61.09
2016,11,10,BEAV,74.70,28.92,62.42,16.41,1.14,0.00,53.85
2016,11,10,NRMN,70.48,37.14,73.72,9.99,0.00,0.00,60.34
2016,11,10,TISH,68.18,40.70,77.38,8.09,0.00,0.00,62.86
2016,11,10,TULN,69.78,36.94,67.12,8.92,0.00,0.00,60.08
2016,11,11,ALTU,67.98,45.25,79.72,13.38,0.98,0.01,61.88
2016,11,11,BEAV,59.97,32.35,62.62,18.16,2.65,0.00,54.50
2016,11,11,NRMN,70.66,47.23,76.17,15.47,0.23,0.00,61.45
2016,11,11,TISH,75.11,44.89,77.50,14.72,0.00,0.00,63.28
2016,11,11,TULN,66.43,45.28,72.28,12.47,0.00,0.00,59.99
2016,11,12,ALTU,61.47,40.31,72.83,14.78,0.07,0.00,60.41
2016,11,12,BEAV,61.90,20.99,58.60,15.33,0.34,0.00,51.50
2016,11,12,NRMN,64.58,41.29,67.64,12.06,0.00,0.00,60.33
2016,11,12,TISH,66.22,42.95,72.41,13.07,1.66,0.00,62.46
2016,11,12,TULN,61.61,38.61,70.83,8.02,0.00,0.00,58.70
2016,11,13,ALTU,70.02,38.92,81.58,14.20,0.07,0.00,59.29
2016,11,13,BEAV,71.06,38.30,57.09,19.71,1.05,0.00,53.43
2016,11,13,NRMN,68.22,37.67,75.88,14.60,0.00,0.00,58.95
2016,11,13,TISH,66.45,42.96,76.92,12.67,1.37,0.00,61.02
2016,11,13,TULN,65.39,35.49,70.56,14.64,0.00,0.00,57.00
2016,11,14,ALTU,77.65,42.66,69.15,18.70,0.60,0.00,60.16
2016,11,14,BEAV,74.71,38.80,47.09,14.99,1.25,0.00,55.03
2016,11,14,NRMN,67.55,46.11,79.90,14.44,0.00,0.00,59.85
2016,11,14,TISH,72.91,44.79,79.52,12.12,2.18,0.00,61.53
2016,11,14,TULN,69.91,49.91,71.12,8.40,0.00,0.00,58.46
2016,11,15,ALTU,81.36,40.27,68.75,7.75,0.07,0.00,60.02
2016,11,15,BEAV,82.90,32.23,43.48,11.81,0.00,0.00,55.87
2016,11,15,NRMN,81.28,41.60,71.97,9.37,0.16,0.00,59.09
2016,11,15,TISH,78.80,44.03,77.59,9.28,0.00,0.00,61.80
2016,11,15,TULN,76.69,44.86,73.47,7.89,0.00,0.00,58.64
2016,11,16,ALTU,82.87,42.60,63.83,17.96,0.30,0.00,60.41
2016,11,16,BEAV,88.77,36.27,33.68,32.66,0.11,0.00,56.96
2016,11,16,NRMN,84.04,44.35,61.73,17.73,0.90,0.00,59.64
2016,11,16,TISH,82.78,42.96,70.85,14.20,0.00,0.00,62.10
2016,11,16,TULN,83.89,43.47,59.33,13.55,0.00,0.00,59.04
2016,11,17,ALTU,75.00,48.43,62.70,23.67,1.97,0.00,60.39
2016,11,17,BEAV,78.62,42.14,39.23,28.88,4.24,0.00,59.57
2016,11,17,NRMN,78.08,59.04,53.95,23.96,6.36,0.00,61.33
2016,11,17,TISH,75.04,54.25,69.29,26.62,5.99,0.00,62.60
2016,11,17,TULN,79.29,66.07,48.42,24.47,7.84,0.00,61.05
2016,11,18,ALTU,56.43,32.51,51.68,27.27,3.49,0.00,58.08
2016,11,18,BEAV,49.35,22.43,52.08,26.64,2.30,0.00,53.36
2016,11,18,NRMN,68.63,38.96,53.62,27.25,7.21,0.00,60.03
2016,11,18,TISH,69.69,40.22,57.68,23.44,6.11,0.00,61.35
2016,11,18,TULN,71.74,38.39,55.53,20.31,3.06,0.00,60.34
2016,11,19,ALTU,52.20,25.57,62.53,9.25,0.76,0.00,54.10
2016,11,19,BEAV,56.50,11.98,52.54,20.83,0.24,0.00,47.62
2016,11,19,NRMN,50.99,27.07,55.12,13.10,0.03,0.00,55.60
2016,11,19,TISH,53.69,28.06,66.05,12.53,0.98,0.00,55.73
2016,11,19,TULN,49.42,30.11,58.27,10.61,0.00,0.00,55.87
2016,11,20,ALTU,66.70,32.32,59.47,20.56,4.29,0.00,53.18
2016,11,20,BEAV,69.51,31.26,36.65,15.65,0.26,0.00,50.03
2016,11,20,NRMN,63.63,33.33,46.44,17.44,3.93,0.00,54.06
2016,11,20,TISH,60.73,25.99,63.40,17.88,0.00,0.00,53.97
2016,11,20,TULN,60.66,29.14,52.15,15.14,0.00,0.00,53.86
2016,11,21,ALTU,70.79,37.49,65.89,15.98,3.44,0.00,54.82
2016,11,21,BEAV,70.32,30.22,46.65,20.09,1.99,0.00,50.86
2016,11,21,NRMN,69.57,41.43,52.97,14.67,4.47,0.00,55.30
2016,11,21,TISH,68.25,35.87,62.44,17.44,1.73,0.00,55.24
2016,11,21,TULN,66.72,41.36,48.34,11.82,1.67,0.00,54.48
2016,11,22,ALTU,77.65,48.63,56.92,23.76,6.47,0.00,57.74
2016,11,22,BEAV,60.13,45.36,59.46,27.29,10.34,0.00,54.26
2016,11,22,NRMN,75.06,46.69,68.55,21.50,6.69,0.00,58.77
2016,11,22,TISH,68.83,52.11,89.01,21.23,3.29,0.15,59.20
2016,11,22,TULN,66.24,50.99,77.82,16.02,3.93,0.22,57.01
2016,11,23,ALTU,65.44,40.68,56.89,16.89,0.93,0.00,56.52
2016,11,23,BEAV,59.25,32.03,53.07,25.39,0.94,0.00,52.77
2016,11,23,NRMN,59.68,37.65,69.59,21.65,0.08,0.00,57.82
2016,11,23,TISH,61.86,36.45,75.76,15.57,0.64,0.00,58.12
2016,11,23,TULN,54.73,37.17,79.70,11.50,0.00,0.00,56.49
2016,11,24,ALTU,71.01,35.10,63.95,15.76,2.24,0.00,55.36
2016,11,24,BEAV,68.13,34.79,47.41,20.71,2.50,0.00,52.05
2016,11,24,NRMN,67.42,35.79,70.55,15.52,0.00,0.00,55.61
2016,11,24,TISH,65.30,32.73,85.18,13.14,0.00,0.00,55.78
2016,11,24,TULN,62.78,30.87,78.42,11.47,0.00,0.00,53.94
2016,11,25,ALTU,58.95,34.17,62.60,15.52,2.20,0.00,55.24
2016,11,25,BEAV,59.04,22.37,55.89,15.14,0.70,0.00,49.71
2016,11,25,NRMN,56.73,32.86,71.08,20.29,0.00,0.00,55.24
2016,11,25,TISH,59.04,35.23,76.80,15.40,2.78,0.00,55.38
2016,11,25,TULN,54.70,35.46,76.26,10.66,0.00,0.00,53.70
2016,11,26,ALTU,59.65,28.92,75.72,12.52,0.07,0.00,52.93
2016,11,26,BEAV,68.92,20.09,58.95,23.13,0.00,0.00,49.36
2016,11,26,NRMN,63.48,24.95,75.14,12.39,0.00,0.00,52.94
2016,11,26,TISH,57.81,29.89,93.91,9.64,0.68,0.00,53.76
2016,11,26,TULN,60.24,29.38,75.45,10.35,0.00,0.01,51.78
2016,11,27,ALTU,68.95,54.07,84.65,22.88,9.14,0.00,56.37
2016,11,27,BEAV,70.92,38.11,53.41,41.07,6.14,0.00,53.95
2016,11,27,NRMN,62.82,48.76,91.97,20.47,6.13,0.04,55.52
2016,11,27,TISH,62.40,45.39,92.18,20.02,3.01,0.02,55.63
2016,11,27,TULN,58.17,46.99,84.94,21.41,5.45,0.04,53.58
2016,11,28,ALTU,65.95,45.40,44.12,20.42,5.16,0.00,56.66
2016,11,28,BEAV,59.99,33.02,35.20,20.11,1.32,0.00,51.18
2016,11,28,NRMN,64.67,45.90,49.88,21.23,0.81,0.00,56.81
2016,11,28,TISH,66.24,44.27,67.22,20.98,0.00,0.48,57.65
2016,11,28,TULN,63.39,44.45,52.96,17.32,0.87,0.00,55.31
2016,11,29,ALTU,60.69,42.21,37.08,19.13,2.57,0.00,55.29
2016,11,29,BEAV,53.73,28.11,40.96,26.57,3.75,0.00,48.89
2016,11,29,NRMN,61.05,39.46,42.97,14.83,3.79,0.00,54.52
2016,11,29,TISH,65.16,42.94,50.69,16.82,0.81,0.00,55.17
2016,11,29,TULN,62.49,40.74,43.46,13.38,0.00,0.00,53.72
2016,11,30,ALTU,57.52,28.25,47.34,18.75,1.83,0.00,52.69
2016,11,30,BEAV,53.22,23.48,44.18,18.30,2.34,0.00,46.40
2016,11,30,NRMN,55.29,31.42,48.71,19.62,0.00,0.00,52.04
2016,11,30,TISH,56.07,28.98,53.78,16.52,1.47,0.00,52.41
2016,11,30,TULN,53.01,33.74,51.87,18.05,0.14,0.00,51.28
2016,12,1,ALTU,62.37,28.03,58.71,20.60,0.07,0.00,51.23
2016,12,1,BEAV,51.51,16.72,41.99,12.36,0.00,0.00,43.62
2016,12,1,NRMN,62.38,26.06,50.77,15.73,0.00,0.00,50.20
2016,12,1,TISH,62.22,25.66,60.79,16.73,0.00,0.00,50.64
2016,12,1,TULN,59.61,27.38,57.30,8.03,0.00,0.00,49.58
2016,12,2,ALTU,52.66,32.89,74.17,17.92,3.69,0.45,50.19
2016,12,2,BEAV,51.82,16.61,48.51,19.91,1.76,0.07,42.89
2016,12,2,NRMN,59.54,30.62,66.94,11.09,0.00,0.10,51.56
2016,12,2,TISH,58.32,36.33,63.14,10.89,0.15,0.04,51.31
2016,12,2,TULN,60.37,32.51,62.09,7.27,0.00,0.00,50.11
2016,12,3,ALTU,45.20,43.49,99.21,15.39,3.45,0.47,50.32
2016,12,3,BEAV,41.70,32.71,97.16,10.40,0.56,0.25,44.19
2016,12,3,NRMN,46.74,43.62,97.03,13.84,1.74,0.44,52.68
2016,12,3,TISH,47.55,44.09,94.47,15.15,4.32,0.52,52.00
2016,12,3,TULN,51.80,43.92,75.77,9.42,0.00,0.07,51.78
2016,12,4,ALTU,54.52,36.75,86.78,13.53,0.18,0.03,51.55
2016,12,4,BEAV,52.48,26.72,69.39,-996.00,-996.00,0.00,44.55
2016,12,4,NRMN,53.96,34.65,88.17,12.56,0.00,0.16,52.29
2016,12,4,TISH,49.14,37.07,93.67,14.21,0.00,0.08,51.94
2016,12,4,TULN,54.28,38.26,85.11,7.84,0.00,0.12,52.11
2016,12,5,ALTU,54.05,29.68,92.90,18.37,0.07,0.01,49.77
2016,12,5,BEAV,63.21,29.84,54.31,24.83,0.79,0.00,43.24
2016,12,5,NRMN,50.90,30.66,93.06,14.29,0.00,0.01,49.86
2016,12,5,TISH,49.57,30.80,93.95,11.31,0.00,0.00,50.62
2016,12,5,TULN,48.40,33.95,89.45,10.84,0.00,0.00,50.41
2016,12,6,ALTU,45.30,30.53,73.72,27.94,5.31,0.00,49.17
2016,12,6,BEAV,36.77,21.29,51.77,18.41,0.18,0.00,40.38
2016,12,6,NRMN,45.60,30.09,64.55,24.47,0.24,0.00,50.25
2016,12,6,TISH,48.61,33.90,78.01,20.24,2.17,0.00,51.61
2016,12,6,TULN,46.40,35.99,62.28,17.11,0.00,0.00,50.51
2016,12,7,ALTU,42.81,27.85,78.98,24.27,2.27,0.00,46.42
2016,12,7,BEAV,32.16,19.66,67.08,19.01,3.38,0.00,36.80
2016,12,7,NRMN,39.50,25.98,72.20,20.31,1.85,0.00,47.74
2016,12,7,TISH,49.62,32.15,75.28,21.85,0.43,0.00,50.23
2016,12,7,TULN,37.67,26.66,63.53,16.91,2.61,0.00,47.84
2016,12,8,ALTU,32.26,24.94,63.29,20.15,1.11,0.00,43.86
2016,12,8,BEAV,26.43,6.24,55.17,11.08,0.93,0.00,34.62
2016,12,8,NRMN,34.39,21.62,55.45,18.97,4.26,0.00,45.41
2016,12,8,TISH,36.67,24.69,60.74,21.90,2.75,0.00,46.48
2016,12,8,TULN,34.67,20.91,55.58,11.19,2.68,0.00,44.79
2016,12,9,ALTU,34.56,28.29,60.83,15.67,1.62,0.00,42.49
2016,12,9,BEAV,41.34,23.96,53.92,19.89,2.58,0.00,35.48
2016,12,9,NRMN,34.91,17.61,52.92,12.02,1.00,0.00,43.42
2016,12,9,TISH,35.46,21.37,55.43,9.70,2.00,0.00,44.55
2016,12,9,TULN,34.84,16.32,59.94,8.05,0.03,0.00,42.69
2016,12,10,ALTU,54.45,27.44,75.14,24.40,7.76,0.00,42.76
2016,12,10,BEAV,53.31,18.27,66.25,25.32,3.20,0.00,37.11
2016,12,10,NRMN,47.59,33.61,59.41,20.02,4.81,0.00,44.50
2016,12,10,TISH,46.22,34.71,60.12,21.14,3.62,0.00,46.11
2016,12,10,TULN,46.30,34.85,46.26,16.58,2.43,0.00,44.89
2016,12,11,ALTU,62.40,38.18,74.69,22.15,3.89,0.00,46.93
2016,12,11,BEAV,50.61,22.54,62.81,21.45,1.47,0.00,41.08
2016,12,11,NRMN,64.85,33.99,78.82,25.17,9.06,0.00,48.10
2016,12,11,TISH,68.14,40.45,81.07,21.68,2.35,0.00,49.27
2016,12,11,TULN,56.03,34.09,74.08,22.08,4.54,0.00,47.49
2016,12,12,ALTU,51.03,26.80,68.11,15.01,0.07,0.00,46.35
2016,12,12,BEAV,47.05,15.28,64.73,20.94,0.00,0.00,37.58
2016,12,12,NRMN,46.78,25.21,67.04,13.04,0.01,0.00,47.30
2016,12,12,TISH,52.72,29.96,79.69,15.82,0.08,0.00,48.91
2016,12,12,TULN,41.38,24.94,75.94,11.48,0.68,0.00,46.23
2016,12,13,ALTU,42.67,26.38,67.20,23.13,3.76,0.00,46.00
2016,12,13,BEAV,31.90,14.77,66.93,14.44,0.45,0.00,36.21
2016,12,13,NRMN,40.21,26.44,68.87,19.95,0.73,0.00,46.28
2016,12,13,TISH,50.23,30.47,80.24,17.86,0.58,0.00,50.22
2016,12,13,TULN,40.95,25.34,70.75,16.79,2.22,0.00,46.40
2016,12,14,ALTU,44.14,22.51,66.61,18.92,0.59,0.00,43.92
2016,12,14,BEAV,33.65,10.89,62.87,18.97,0.07,0.00,34.24
2016,12,14,NRMN,38.17,22.40,69.81,19.04,0.00,0.00,44.54
2016,12,14,TISH,43.71,30.28,79.91,17.02,1.48,0.00,47.78
2016,12,14,TULN,39.75,23.55,71.45,14.68,0.88,0.00,44.38
2016,12,15,ALTU,37.22,23.53,69.23,16.37,3.49,0.00,41.59
2016,12,15,BEAV,37.34,10.60,57.59,24.38,0.55,0.00,32.64
2016,12,15,NRMN,35.85,21.84,74.87,14.16,2.90,0.04,42.70
2016,12,15,TISH,38.77,28.18,65.62,16.50,3.13,0.00,45.29
2016,12,15,TULN,37.82,20.13,49.05,11.39,1.16,0.00,42.75
2016,12,16,ALTU,81.34,37.33,64.43,27.89,9.20,0.01,46.62
